"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|CH","Actual Total Load [MW] - BZN|CH"
"02.04.2017 14:00 - 02.04.2017 15:00","6211","6015"
"02.04.2017 15:00 - 02.04.2017 16:00","5809","5869"
"02.04.2017 16:00 - 02.04.2017 17:00","6012","5772"
"02.04.2017 17:00 - 02.04.2017 18:00","6222","5878"
"02.04.2017 18:00 - 02.04.2017 19:00","6135","6019"
"02.04.2017 19:00 - 02.04.2017 20:00","6496","5561"
"02.04.2017 20:00 - 02.04.2017 21:00","6729","5613"
"02.04.2017 21:00 - 02.04.2017 22:00","6714","5829"
"02.04.2017 22:00 - 02.04.2017 23:00","6591","5633"
"02.04.2017 23:00 - 03.04.2017 00:00","6444","5523"
"03.04.2017 00:00 - 03.04.2017 01:00","6599","5234"
"03.04.2017 01:00 - 03.04.2017 02:00","6106","5100"
"03.04.2017 02:00 - 03.04.2017 03:00","6188","5061"
"03.04.2017 03:00 - 03.04.2017 04:00","6476","5062"
"03.04.2017 04:00 - 03.04.2017 05:00","6473","5084"
"03.04.2017 05:00 - 03.04.2017 06:00","6378","5183"
"03.04.2017 06:00 - 03.04.2017 07:00","7530","5461"
"03.04.2017 07:00 - 03.04.2017 08:00","7585","6274"
"03.04.2017 08:00 - 03.04.2017 09:00","8494","6935"
"03.04.2017 09:00 - 03.04.2017 10:00","8054","7219"
"03.04.2017 10:00 - 03.04.2017 11:00","8125","7134"
"03.04.2017 11:00 - 03.04.2017 12:00","8082","7363"
"03.04.2017 12:00 - 03.04.2017 13:00","7965","7316"
"03.04.2017 13:00 - 03.04.2017 14:00","7819","6827"
"03.04.2017 14:00 - 03.04.2017 15:00","7821","6798"
"03.04.2017 15:00 - 03.04.2017 16:00","7604","6691"
"03.04.2017 16:00 - 03.04.2017 17:00","7607","6546"
"03.04.2017 17:00 - 03.04.2017 18:00","7038","6456"
"03.04.2017 18:00 - 03.04.2017 19:00","7048","6336"
"03.04.2017 19:00 - 03.04.2017 20:00","7243","6465"
"03.04.2017 20:00 - 03.04.2017 21:00","7210","6445"
"03.04.2017 21:00 - 03.04.2017 22:00","6859","6498"
"03.04.2017 22:00 - 03.04.2017 23:00","7235","6215"
"03.04.2017 23:00 - 04.04.2017 00:00","6456","6007"
"04.04.2017 00:00 - 04.04.2017 01:00","6646","5564"
"04.04.2017 01:00 - 04.04.2017 02:00","6403","5065"
"04.04.2017 02:00 - 04.04.2017 03:00","6068","5218"
"04.04.2017 03:00 - 04.04.2017 04:00","6097","5137"
"04.04.2017 04:00 - 04.04.2017 05:00","5857","5047"
"04.04.2017 05:00 - 04.04.2017 06:00","6667","4997"
"04.04.2017 06:00 - 04.04.2017 07:00","6973","5447"
"04.04.2017 07:00 - 04.04.2017 08:00","7311","6118"
"04.04.2017 08:00 - 04.04.2017 09:00","8232","6821"
"04.04.2017 09:00 - 04.04.2017 10:00","8247","7131"
"04.04.2017 10:00 - 04.04.2017 11:00","8310","7079"
"04.04.2017 11:00 - 04.04.2017 12:00","8117","7119"
"04.04.2017 12:00 - 04.04.2017 13:00","7939","7242"
"04.04.2017 13:00 - 04.04.2017 14:00","7983","6812"
"04.04.2017 14:00 - 04.04.2017 15:00","8136","6863"
"04.04.2017 15:00 - 04.04.2017 16:00","7659","6823"
"04.04.2017 16:00 - 04.04.2017 17:00","7330","6708"
"04.04.2017 17:00 - 04.04.2017 18:00","7496","6557"
"04.04.2017 18:00 - 04.04.2017 19:00","7299","6373"
"04.04.2017 19:00 - 04.04.2017 20:00","7525","6402"
"04.04.2017 20:00 - 04.04.2017 21:00","7500","6416"
"04.04.2017 21:00 - 04.04.2017 22:00","6991","6442"
"04.04.2017 22:00 - 04.04.2017 23:00","6721","6154"
"04.04.2017 23:00 - 05.04.2017 00:00","6087","5951"
"05.04.2017 00:00 - 05.04.2017 01:00","6447","5678"
"05.04.2017 01:00 - 05.04.2017 02:00","6379","5319"
"05.04.2017 02:00 - 05.04.2017 03:00","6477","5220"
"05.04.2017 03:00 - 05.04.2017 04:00","6561","5216"
"05.04.2017 04:00 - 05.04.2017 05:00","6039","5293"
"05.04.2017 05:00 - 05.04.2017 06:00","6341","5296"
"05.04.2017 06:00 - 05.04.2017 07:00","6852","5656"
"05.04.2017 07:00 - 05.04.2017 08:00","7234","6279"
"05.04.2017 08:00 - 05.04.2017 09:00","8089","6913"
"05.04.2017 09:00 - 05.04.2017 10:00","8009","7213"
"05.04.2017 10:00 - 05.04.2017 11:00","7883","7251"
"05.04.2017 11:00 - 05.04.2017 12:00","8193","7260"
"05.04.2017 12:00 - 05.04.2017 13:00","7978","7314"
"05.04.2017 13:00 - 05.04.2017 14:00","7575","6822"
"05.04.2017 14:00 - 05.04.2017 15:00","7715","6787"
"05.04.2017 15:00 - 05.04.2017 16:00","7907","6707"
"05.04.2017 16:00 - 05.04.2017 17:00","7421","6637"
"05.04.2017 17:00 - 05.04.2017 18:00","7671","6797"
"05.04.2017 18:00 - 05.04.2017 19:00","7399","6508"
"05.04.2017 19:00 - 05.04.2017 20:00","7284","6450"
"05.04.2017 20:00 - 05.04.2017 21:00","6804","6411"
"05.04.2017 21:00 - 05.04.2017 22:00","6623","6469"
"05.04.2017 22:00 - 05.04.2017 23:00","6998","6182"
"05.04.2017 23:00 - 06.04.2017 00:00","6106","5950"
"06.04.2017 00:00 - 06.04.2017 01:00","6245","5531"
"06.04.2017 01:00 - 06.04.2017 02:00","6214","5245"
"06.04.2017 02:00 - 06.04.2017 03:00","5838","5310"
"06.04.2017 03:00 - 06.04.2017 04:00","5958","5486"
"06.04.2017 04:00 - 06.04.2017 05:00","6148","5549"
"06.04.2017 05:00 - 06.04.2017 06:00","6648","5576"
"06.04.2017 06:00 - 06.04.2017 07:00","6843","5557"
"06.04.2017 07:00 - 06.04.2017 08:00","7641","6208"
"06.04.2017 08:00 - 06.04.2017 09:00","8085","6911"
"06.04.2017 09:00 - 06.04.2017 10:00","8091","7266"
"06.04.2017 10:00 - 06.04.2017 11:00","8202","7244"
"06.04.2017 11:00 - 06.04.2017 12:00","8088","7268"
"06.04.2017 12:00 - 06.04.2017 13:00","8263","7310"
"06.04.2017 13:00 - 06.04.2017 14:00","8218","6821"
"06.04.2017 14:00 - 06.04.2017 15:00","8198","6837"
"06.04.2017 15:00 - 06.04.2017 16:00","7650","6697"
"06.04.2017 16:00 - 06.04.2017 17:00","8368","6829"
"06.04.2017 17:00 - 06.04.2017 18:00","7890","6542"
"06.04.2017 18:00 - 06.04.2017 19:00","7695","6411"
"06.04.2017 19:00 - 06.04.2017 20:00","7579","6293"
"06.04.2017 20:00 - 06.04.2017 21:00","7423","6276"
"06.04.2017 21:00 - 06.04.2017 22:00","7051","6437"
"06.04.2017 22:00 - 06.04.2017 23:00","6983","6243"
"06.04.2017 23:00 - 07.04.2017 00:00","6611","6055"
"07.04.2017 00:00 - 07.04.2017 01:00","6273","5677"
"07.04.2017 01:00 - 07.04.2017 02:00","6441","5392"
"07.04.2017 02:00 - 07.04.2017 03:00","6463","5365"
"07.04.2017 03:00 - 07.04.2017 04:00","6508","5408"
"07.04.2017 04:00 - 07.04.2017 05:00","6531","5377"
"07.04.2017 05:00 - 07.04.2017 06:00","6639","5367"
"07.04.2017 06:00 - 07.04.2017 07:00","6836","5751"
"07.04.2017 07:00 - 07.04.2017 08:00","7198","6422"
"07.04.2017 08:00 - 07.04.2017 09:00","7942","6995"
"07.04.2017 09:00 - 07.04.2017 10:00","7764","7262"
"07.04.2017 10:00 - 07.04.2017 11:00","8569","7142"
"07.04.2017 11:00 - 07.04.2017 12:00","8438","7102"
"07.04.2017 12:00 - 07.04.2017 13:00","7793","7088"
"07.04.2017 13:00 - 07.04.2017 14:00","7541","6653"
"07.04.2017 14:00 - 07.04.2017 15:00","7676","6615"
"07.04.2017 15:00 - 07.04.2017 16:00","7942","6728"
"07.04.2017 16:00 - 07.04.2017 17:00","6787","6783"
"07.04.2017 17:00 - 07.04.2017 18:00","6822","6390"
"07.04.2017 18:00 - 07.04.2017 19:00","7631","7137"
"07.04.2017 19:00 - 07.04.2017 20:00","7045","6067"
"07.04.2017 20:00 - 07.04.2017 21:00","7210","6044"
"07.04.2017 21:00 - 07.04.2017 22:00","6756","6186"
"07.04.2017 22:00 - 07.04.2017 23:00","6570","6008"
"07.04.2017 23:00 - 08.04.2017 00:00","6282","5896"
"08.04.2017 00:00 - 08.04.2017 01:00","6390","5575"
"08.04.2017 01:00 - 08.04.2017 02:00","5891","5313"
"08.04.2017 02:00 - 08.04.2017 03:00","5903","5258"
"08.04.2017 03:00 - 08.04.2017 04:00","6166","5166"
"08.04.2017 04:00 - 08.04.2017 05:00","6253","5048"
"08.04.2017 05:00 - 08.04.2017 06:00","6243","4997"
"08.04.2017 06:00 - 08.04.2017 07:00","6075","5110"
"08.04.2017 07:00 - 08.04.2017 08:00","6297","5241"
"08.04.2017 08:00 - 08.04.2017 09:00","5952","5158"
"08.04.2017 09:00 - 08.04.2017 10:00","6437","5403"
"08.04.2017 10:00 - 08.04.2017 11:00","6864","5499"
"08.04.2017 11:00 - 08.04.2017 12:00","6994","5492"
"08.04.2017 12:00 - 08.04.2017 13:00","6611","5541"
"08.04.2017 13:00 - 08.04.2017 14:00","6112","5721"
"08.04.2017 14:00 - 08.04.2017 15:00","6639","6121"
"08.04.2017 15:00 - 08.04.2017 16:00","5949","5981"
"08.04.2017 16:00 - 08.04.2017 17:00","6463","5928"
"08.04.2017 17:00 - 08.04.2017 18:00","6859","5845"
"08.04.2017 18:00 - 08.04.2017 19:00","7036","5582"
"08.04.2017 19:00 - 08.04.2017 20:00","6351","5188"
"08.04.2017 20:00 - 08.04.2017 21:00","6524","5178"
"08.04.2017 21:00 - 08.04.2017 22:00","6252","5413"
"08.04.2017 22:00 - 08.04.2017 23:00","6554","5349"
"08.04.2017 23:00 - 09.04.2017 00:00","5985","5284"
"09.04.2017 00:00 - 09.04.2017 01:00","5685","5012"
"09.04.2017 01:00 - 09.04.2017 02:00","7060","5154"
"09.04.2017 02:00 - 09.04.2017 03:00","6834","5241"
"09.04.2017 03:00 - 09.04.2017 04:00","7082","5543"
"09.04.2017 04:00 - 09.04.2017 05:00","5892","5544"
"09.04.2017 05:00 - 09.04.2017 06:00","5844","5528"
"09.04.2017 06:00 - 09.04.2017 07:00","5829","5482"
"09.04.2017 07:00 - 09.04.2017 08:00","5666","5379"
"09.04.2017 08:00 - 09.04.2017 09:00","6024","5356"
"09.04.2017 09:00 - 09.04.2017 10:00","6011","5629"
"09.04.2017 10:00 - 09.04.2017 11:00","6008","5835"
"09.04.2017 11:00 - 09.04.2017 12:00","6199","5974"
"09.04.2017 12:00 - 09.04.2017 13:00","7124","5998"
"09.04.2017 13:00 - 09.04.2017 14:00","6088","6009"
"09.04.2017 14:00 - 09.04.2017 15:00","5886","5810"
"09.04.2017 15:00 - 09.04.2017 16:00","5870","5648"
"09.04.2017 16:00 - 09.04.2017 17:00","5868","5604"
"09.04.2017 17:00 - 09.04.2017 18:00","6045","5673"
"09.04.2017 18:00 - 09.04.2017 19:00","5705","5815"
"09.04.2017 19:00 - 09.04.2017 20:00","5906","5251"
"09.04.2017 20:00 - 09.04.2017 21:00","6226","5090"
"09.04.2017 21:00 - 09.04.2017 22:00","6250","5399"
"09.04.2017 22:00 - 09.04.2017 23:00","6055","5409"
"09.04.2017 23:00 - 10.04.2017 00:00","6152","5382"
"10.04.2017 00:00 - 10.04.2017 01:00","6332","5172"
"10.04.2017 01:00 - 10.04.2017 02:00","6058","5710"
"10.04.2017 02:00 - 10.04.2017 03:00","6160","5708"
"10.04.2017 03:00 - 10.04.2017 04:00","6124","5841"
"10.04.2017 04:00 - 10.04.2017 05:00","5756","5852"
"10.04.2017 05:00 - 10.04.2017 06:00","6237","5847"
"10.04.2017 06:00 - 10.04.2017 07:00","6647","6204"
"10.04.2017 07:00 - 10.04.2017 08:00","8195","6093"
"10.04.2017 08:00 - 10.04.2017 09:00","7412","6578"
"10.04.2017 09:00 - 10.04.2017 10:00","7820","6906"
"10.04.2017 10:00 - 10.04.2017 11:00","8029","6901"
"10.04.2017 11:00 - 10.04.2017 12:00","7737","6944"
"10.04.2017 12:00 - 10.04.2017 13:00","7627","7122"
"10.04.2017 13:00 - 10.04.2017 14:00","7627","6615"
"10.04.2017 14:00 - 10.04.2017 15:00","7521","6817"
"10.04.2017 15:00 - 10.04.2017 16:00","7452","6562"
"10.04.2017 16:00 - 10.04.2017 17:00","7465","6435"
"10.04.2017 17:00 - 10.04.2017 18:00","7105","6425"
"10.04.2017 18:00 - 10.04.2017 19:00","7080","6284"
"10.04.2017 19:00 - 10.04.2017 20:00","7317","6188"
"10.04.2017 20:00 - 10.04.2017 21:00","7099","6077"
"10.04.2017 21:00 - 10.04.2017 22:00","7102","6238"
"10.04.2017 22:00 - 10.04.2017 23:00","6934","6094"
"10.04.2017 23:00 - 11.04.2017 00:00","5917","5931"
"11.04.2017 00:00 - 11.04.2017 01:00","6025","5512"
"11.04.2017 01:00 - 11.04.2017 02:00","6066","5199"
"11.04.2017 02:00 - 11.04.2017 03:00","6089","5486"
"11.04.2017 03:00 - 11.04.2017 04:00","6058","5604"
"11.04.2017 04:00 - 11.04.2017 05:00","5736","5758"
"11.04.2017 05:00 - 11.04.2017 06:00","6080","5639"
"11.04.2017 06:00 - 11.04.2017 07:00","6472","5881"
"11.04.2017 07:00 - 11.04.2017 08:00","7432","6179"
"11.04.2017 08:00 - 11.04.2017 09:00","8208","6706"
"11.04.2017 09:00 - 11.04.2017 10:00","8081","7109"
"11.04.2017 10:00 - 11.04.2017 11:00","7954","7143"
"11.04.2017 11:00 - 11.04.2017 12:00","8311","7225"
"11.04.2017 12:00 - 11.04.2017 13:00","8304","7338"
"11.04.2017 13:00 - 11.04.2017 14:00","8022","6843"
"11.04.2017 14:00 - 11.04.2017 15:00","7947","6877"
"11.04.2017 15:00 - 11.04.2017 16:00","8011","6903"
"11.04.2017 16:00 - 11.04.2017 17:00","7452","6739"
"11.04.2017 17:00 - 11.04.2017 18:00","7558","6612"
"11.04.2017 18:00 - 11.04.2017 19:00","7230","6350"
"11.04.2017 19:00 - 11.04.2017 20:00","7383","6313"
"11.04.2017 20:00 - 11.04.2017 21:00","6981","6252"
"11.04.2017 21:00 - 11.04.2017 22:00","7003","6425"
"11.04.2017 22:00 - 11.04.2017 23:00","7011","6277"
"11.04.2017 23:00 - 12.04.2017 00:00","6701","6081"
"12.04.2017 00:00 - 12.04.2017 01:00","6353","5674"
"12.04.2017 01:00 - 12.04.2017 02:00","6096","5332"
"12.04.2017 02:00 - 12.04.2017 03:00","5945","5456"
"12.04.2017 03:00 - 12.04.2017 04:00","6127","5546"
"12.04.2017 04:00 - 12.04.2017 05:00","6059","5724"
"12.04.2017 05:00 - 12.04.2017 06:00","6196","5825"
"12.04.2017 06:00 - 12.04.2017 07:00","6506","5889"
"12.04.2017 07:00 - 12.04.2017 08:00","7134","6382"
"12.04.2017 08:00 - 12.04.2017 09:00","7717","6891"
"12.04.2017 09:00 - 12.04.2017 10:00","7747","7125"
"12.04.2017 10:00 - 12.04.2017 11:00","7742","7040"
"12.04.2017 11:00 - 12.04.2017 12:00","7898","7035"
"12.04.2017 12:00 - 12.04.2017 13:00","7518","7088"
"12.04.2017 13:00 - 12.04.2017 14:00","7438","6682"
"12.04.2017 14:00 - 12.04.2017 15:00","7758","6792"
"12.04.2017 15:00 - 12.04.2017 16:00","7499","6687"
"12.04.2017 16:00 - 12.04.2017 17:00","7386","6526"
"12.04.2017 17:00 - 12.04.2017 18:00","6958","6333"
"12.04.2017 18:00 - 12.04.2017 19:00","6805","6257"
"12.04.2017 19:00 - 12.04.2017 20:00","7380","6205"
"12.04.2017 20:00 - 12.04.2017 21:00","6887","6192"
"12.04.2017 21:00 - 12.04.2017 22:00","6820","6264"
"12.04.2017 22:00 - 12.04.2017 23:00","6903","6140"
"12.04.2017 23:00 - 13.04.2017 00:00","6629","5972"
"13.04.2017 00:00 - 13.04.2017 01:00","5906","5559"
"13.04.2017 01:00 - 13.04.2017 02:00","6097","5209"
"13.04.2017 02:00 - 13.04.2017 03:00","6040","5238"
"13.04.2017 03:00 - 13.04.2017 04:00","5995","5535"
"13.04.2017 04:00 - 13.04.2017 05:00","6194","5719"
"13.04.2017 05:00 - 13.04.2017 06:00","6107","5676"
"13.04.2017 06:00 - 13.04.2017 07:00","6482","6003"
"13.04.2017 07:00 - 13.04.2017 08:00","7245","6125"
"13.04.2017 08:00 - 13.04.2017 09:00","8099","6554"
"13.04.2017 09:00 - 13.04.2017 10:00","7704","6841"
"13.04.2017 10:00 - 13.04.2017 11:00","7762","6796"
"13.04.2017 11:00 - 13.04.2017 12:00","8292","6838"
"13.04.2017 12:00 - 13.04.2017 13:00","7878","6853"
"13.04.2017 13:00 - 13.04.2017 14:00","7488","6487"
"13.04.2017 14:00 - 13.04.2017 15:00","7289","6426"
"13.04.2017 15:00 - 13.04.2017 16:00","7189","6400"
"13.04.2017 16:00 - 13.04.2017 17:00","6632","6179"
"13.04.2017 17:00 - 13.04.2017 18:00","6918","6068"
"13.04.2017 18:00 - 13.04.2017 19:00","7057","5881"
"13.04.2017 19:00 - 13.04.2017 20:00","6976","5749"
"13.04.2017 20:00 - 13.04.2017 21:00","6961","5735"
"13.04.2017 21:00 - 13.04.2017 22:00","6897","5892"
"13.04.2017 22:00 - 13.04.2017 23:00","6711","5802"
"13.04.2017 23:00 - 14.04.2017 00:00","6579","5673"
"14.04.2017 00:00 - 14.04.2017 01:00","5850","5553"
"14.04.2017 01:00 - 14.04.2017 02:00","6354","5340"
"14.04.2017 02:00 - 14.04.2017 03:00","6352","5275"
"14.04.2017 03:00 - 14.04.2017 04:00","6417","5502"
"14.04.2017 04:00 - 14.04.2017 05:00","6123","5539"
"14.04.2017 05:00 - 14.04.2017 06:00","5952","5424"
"14.04.2017 06:00 - 14.04.2017 07:00","5900","5464"
"14.04.2017 07:00 - 14.04.2017 08:00","5852","4958"
"14.04.2017 08:00 - 14.04.2017 09:00","5755","4709"
"14.04.2017 09:00 - 14.04.2017 10:00","6113","4857"
"14.04.2017 10:00 - 14.04.2017 11:00","5598","5024"
"14.04.2017 11:00 - 14.04.2017 12:00","5676","5157"
"14.04.2017 12:00 - 14.04.2017 13:00","6172","5102"
"14.04.2017 13:00 - 14.04.2017 14:00","6188","5110"
"14.04.2017 14:00 - 14.04.2017 15:00","6124","4931"
"14.04.2017 15:00 - 14.04.2017 16:00","6154","4940"
"14.04.2017 16:00 - 14.04.2017 17:00","6164","5024"
"14.04.2017 17:00 - 14.04.2017 18:00","6139","5224"
"14.04.2017 18:00 - 14.04.2017 19:00","5774","5008"
"14.04.2017 19:00 - 14.04.2017 20:00","5588","5018"
"14.04.2017 20:00 - 14.04.2017 21:00","5845","5103"
"14.04.2017 21:00 - 14.04.2017 22:00","6026","5302"
"14.04.2017 22:00 - 14.04.2017 23:00","6058","5314"
"14.04.2017 23:00 - 15.04.2017 00:00","5887","5344"
"15.04.2017 00:00 - 15.04.2017 01:00","6039","5153"
"15.04.2017 01:00 - 15.04.2017 02:00","6073","5360"
"15.04.2017 02:00 - 15.04.2017 03:00","6039","5462"
"15.04.2017 03:00 - 15.04.2017 04:00","6031","5509"
"15.04.2017 04:00 - 15.04.2017 05:00","5895","5416"
"15.04.2017 05:00 - 15.04.2017 06:00","5863","5380"
"15.04.2017 06:00 - 15.04.2017 07:00","5850","5492"
"15.04.2017 07:00 - 15.04.2017 08:00","5829","5698"
"15.04.2017 08:00 - 15.04.2017 09:00","5675","5674"
"15.04.2017 09:00 - 15.04.2017 10:00","6568","5249"
"15.04.2017 10:00 - 15.04.2017 11:00","6312","5720"
"15.04.2017 11:00 - 15.04.2017 12:00","6892","5763"
"15.04.2017 12:00 - 15.04.2017 13:00","6301","5803"
"15.04.2017 13:00 - 15.04.2017 14:00","6931","5833"
"15.04.2017 14:00 - 15.04.2017 15:00","6956","5801"
"15.04.2017 15:00 - 15.04.2017 16:00","7079","5948"
"15.04.2017 16:00 - 15.04.2017 17:00","7105","6121"
"15.04.2017 17:00 - 15.04.2017 18:00","6556","6003"
"15.04.2017 18:00 - 15.04.2017 19:00","5987","6206"
"15.04.2017 19:00 - 15.04.2017 20:00","6443","6308"
"15.04.2017 20:00 - 15.04.2017 21:00","6976","6106"
"15.04.2017 21:00 - 15.04.2017 22:00","5937","6030"
"15.04.2017 22:00 - 15.04.2017 23:00","6219","5665"
"15.04.2017 23:00 - 16.04.2017 00:00","6041","5422"
"16.04.2017 00:00 - 16.04.2017 01:00","5500","5328"
"16.04.2017 01:00 - 16.04.2017 02:00","6604","5244"
"16.04.2017 02:00 - 16.04.2017 03:00","6242","5178"
"16.04.2017 03:00 - 16.04.2017 04:00","5470","5245"
"16.04.2017 04:00 - 16.04.2017 05:00","5857","5352"
"16.04.2017 05:00 - 16.04.2017 06:00","5839","5433"
"16.04.2017 06:00 - 16.04.2017 07:00","5870","5425"
"16.04.2017 07:00 - 16.04.2017 08:00","5915","5409"
"16.04.2017 08:00 - 16.04.2017 09:00","5932","5410"
"16.04.2017 09:00 - 16.04.2017 10:00","5709","5674"
"16.04.2017 10:00 - 16.04.2017 11:00","6410","5655"
"16.04.2017 11:00 - 16.04.2017 12:00","6649","5368"
"16.04.2017 12:00 - 16.04.2017 13:00","5897","5405"
"16.04.2017 13:00 - 16.04.2017 14:00","5921","5414"
"16.04.2017 14:00 - 16.04.2017 15:00","5782","5508"
"16.04.2017 15:00 - 16.04.2017 16:00","5859","5409"
"16.04.2017 16:00 - 16.04.2017 17:00","5876","5685"
"16.04.2017 17:00 - 16.04.2017 18:00","5979","5597"
"16.04.2017 18:00 - 16.04.2017 19:00","6360","5663"
"16.04.2017 19:00 - 16.04.2017 20:00","6567","5631"
"16.04.2017 20:00 - 16.04.2017 21:00","6731","5498"
"16.04.2017 21:00 - 16.04.2017 22:00","6472","5497"
"16.04.2017 22:00 - 16.04.2017 23:00","6450","5298"
"16.04.2017 23:00 - 17.04.2017 00:00","6136","5273"
"17.04.2017 00:00 - 17.04.2017 01:00","5641","5187"
"17.04.2017 01:00 - 17.04.2017 02:00","5977","5717"
"17.04.2017 02:00 - 17.04.2017 03:00","5914","5703"
"17.04.2017 03:00 - 17.04.2017 04:00","5780","5833"
"17.04.2017 04:00 - 17.04.2017 05:00","5787","5912"
"17.04.2017 05:00 - 17.04.2017 06:00","5811","5882"
"17.04.2017 06:00 - 17.04.2017 07:00","5803","5762"
"17.04.2017 07:00 - 17.04.2017 08:00","5511","5876"
"17.04.2017 08:00 - 17.04.2017 09:00","5470","5749"
"17.04.2017 09:00 - 17.04.2017 10:00","5438","5737"
"17.04.2017 10:00 - 17.04.2017 11:00","6094","5825"
"17.04.2017 11:00 - 17.04.2017 12:00","5952","6092"
"17.04.2017 12:00 - 17.04.2017 13:00","6056","6111"
"17.04.2017 13:00 - 17.04.2017 14:00","5839","6235"
"17.04.2017 14:00 - 17.04.2017 15:00","5908","6118"
"17.04.2017 15:00 - 17.04.2017 16:00","5873","6031"
"17.04.2017 16:00 - 17.04.2017 17:00","5769","6052"
"17.04.2017 17:00 - 17.04.2017 18:00","5995","6217"
"17.04.2017 18:00 - 17.04.2017 19:00","5826","6338"
"17.04.2017 19:00 - 17.04.2017 20:00","6181","6205"
"17.04.2017 20:00 - 17.04.2017 21:00","6244","5629"
"17.04.2017 21:00 - 17.04.2017 22:00","6744","5655"
"17.04.2017 22:00 - 17.04.2017 23:00","6243","5555"
"17.04.2017 23:00 - 18.04.2017 00:00","6469","5548"
"18.04.2017 00:00 - 18.04.2017 01:00","6415","5436"
"18.04.2017 01:00 - 18.04.2017 02:00","5695","5641"
"18.04.2017 02:00 - 18.04.2017 03:00","5664","5696"
"18.04.2017 03:00 - 18.04.2017 04:00","5739","5762"
"18.04.2017 04:00 - 18.04.2017 05:00","5782","5776"
"18.04.2017 05:00 - 18.04.2017 06:00","6572","5708"
"18.04.2017 06:00 - 18.04.2017 07:00","6622","5874"
"18.04.2017 07:00 - 18.04.2017 08:00","6905","6103"
"18.04.2017 08:00 - 18.04.2017 09:00","7136","6718"
"18.04.2017 09:00 - 18.04.2017 10:00","7471","7099"
"18.04.2017 10:00 - 18.04.2017 11:00","7675","7141"
"18.04.2017 11:00 - 18.04.2017 12:00","7896","7208"
"18.04.2017 12:00 - 18.04.2017 13:00","7931","7287"
"18.04.2017 13:00 - 18.04.2017 14:00","7682","6997"
"18.04.2017 14:00 - 18.04.2017 15:00","7683","7007"
"18.04.2017 15:00 - 18.04.2017 16:00","7362","6902"
"18.04.2017 16:00 - 18.04.2017 17:00","7281","6906"
"18.04.2017 17:00 - 18.04.2017 18:00","7183","6844"
"18.04.2017 18:00 - 18.04.2017 19:00","6737","6713"
"18.04.2017 19:00 - 18.04.2017 20:00","7048","6724"
"18.04.2017 20:00 - 18.04.2017 21:00","6907","6648"
"18.04.2017 21:00 - 18.04.2017 22:00","6873","6685"
"18.04.2017 22:00 - 18.04.2017 23:00","6620","6583"
"18.04.2017 23:00 - 19.04.2017 00:00","6499","6387"
"19.04.2017 00:00 - 19.04.2017 01:00","6557","6110"
"19.04.2017 01:00 - 19.04.2017 02:00","6961","5858"
"19.04.2017 02:00 - 19.04.2017 03:00","6928","5866"
"19.04.2017 03:00 - 19.04.2017 04:00","6905","5938"
"19.04.2017 04:00 - 19.04.2017 05:00","6895","5999"
"19.04.2017 05:00 - 19.04.2017 06:00","6875","5884"
"19.04.2017 06:00 - 19.04.2017 07:00","7175","6204"
"19.04.2017 07:00 - 19.04.2017 08:00","7386","6661"
"19.04.2017 08:00 - 19.04.2017 09:00","7549","7208"
"19.04.2017 09:00 - 19.04.2017 10:00","7870","7588"
"19.04.2017 10:00 - 19.04.2017 11:00","8035","7629"
"19.04.2017 11:00 - 19.04.2017 12:00","8185","7728"
"19.04.2017 12:00 - 19.04.2017 13:00","7207","7789"
"19.04.2017 13:00 - 19.04.2017 14:00","7095","7536"
"19.04.2017 14:00 - 19.04.2017 15:00","7052","7515"
"19.04.2017 15:00 - 19.04.2017 16:00","7096","7397"
"19.04.2017 16:00 - 19.04.2017 17:00","7407","7333"
"19.04.2017 17:00 - 19.04.2017 18:00","7106","7398"
"19.04.2017 18:00 - 19.04.2017 19:00","7215","7187"
"19.04.2017 19:00 - 19.04.2017 20:00","7255","7114"
"19.04.2017 20:00 - 19.04.2017 21:00","7311","7080"
"19.04.2017 21:00 - 19.04.2017 22:00","7288","7065"
"19.04.2017 22:00 - 19.04.2017 23:00","7093","6911"
"19.04.2017 23:00 - 20.04.2017 00:00","7021","6701"
"20.04.2017 00:00 - 20.04.2017 01:00","6823","6414"
"20.04.2017 01:00 - 20.04.2017 02:00","6610","6198"
"20.04.2017 02:00 - 20.04.2017 03:00","6614","6253"
"20.04.2017 03:00 - 20.04.2017 04:00","6614","6579"
"20.04.2017 04:00 - 20.04.2017 05:00","6619","6450"
"20.04.2017 05:00 - 20.04.2017 06:00","6611","6277"
"20.04.2017 06:00 - 20.04.2017 07:00","6991","6451"
"20.04.2017 07:00 - 20.04.2017 08:00","7295","6881"
"20.04.2017 08:00 - 20.04.2017 09:00","7823","7340"
"20.04.2017 09:00 - 20.04.2017 10:00","7912","7603"
"20.04.2017 10:00 - 20.04.2017 11:00","8016","7602"
"20.04.2017 11:00 - 20.04.2017 12:00","8071","7590"
"20.04.2017 12:00 - 20.04.2017 13:00","7857","7560"
